name,value
59,4830000.0
61,"M4,0-5,5"
62,"H4,5-6,0millones/mm3"
64,HEMATIES
66,4690000.0
68,"M4,0-5,5"
69,"H4,5-6,0millones/mm3"
71,HEMATIES
73,4040000.0
75,"M4,0-5,5"
76,"H4,5-6,0millones/mm3"
43192.0,LEUCOCITOS
3,9500.0
5,4.000-10.000/mm3
8,LEUCOCITOS
10,4100.0
12,4.000-10.000/mm3
15,LEUCOCITOS
17,4700.0
19,4.000-10.000/mm3
22,LEUCOCITOS
24,4600.0
26,4.000-10.000/mm3
29,LEUCOCITOS
31,4000.0
33,4.000-10.000/mm3
36,LEUCOCITOS
38,5500.0
40,4.000-10.000/mm3
43,LEUCOCITOS
45,4000.0
47,4.000-10.000/mm3
50,LEUCOCITOS
52,10400.0
54,4.000-10.000/mm3
57,LEUCOCITOS
59,10700.0
61,4.000-10.000/mm3
64,LEUCOCITOS
66,5800.0
68,4.000-10.000/mm3
71,LEUCOCITOS
73,4400.0
75,4.000-10.000/mm3
43192.0,PLAQUETAS
4,mm3
5,150.000-450.000/mm3
8,PLAQUETAS
11,mm3
12,150.000-450.000/mm3
15,PLAQUETAS
18,mm3
19,150.000-450.000/mm3
22,PLAQUETAS
25,mm3
26,150.000-450.000/mm3
29,PLAQUETAS
31,246000.0
32,mm3
33,150.000-450.000/mm3
36,PLAQUETAS
39,mm3
40,150.000-450.000/mm3
43,PLAQUETAS
45,246000.0
46,mm3
47,150.000-450.000/mm3
50,PLAQUETAS
53,mm3
54,150.000-450.000/mm3
57,PLAQUETAS
60,mm3
61,150.000-450.000/mm3
64,PLAQUETAS
67,mm3
68,150.000-450.000/mm3
71,PLAQUETAS
74,mm3
75,150.000-450.000/mm3
43192.0,FORMULALEUCOCITARIA
8,FORMULALEUCOCITARIA
15,FORMULALEUCOCITARIA
22,FORMULALEUCOCITARIA
29,FORMULALEUCOCITARIA
36,FORMULALEUCOCITARIA
43,FORMULALEUCOCITARIA
50,FORMULALEUCOCITARIA
57,FORMULALEUCOCITARIA
64,FORMULALEUCOCITARIA
71,FORMULALEUCOCITARIA
43192.0,SEGMENTADOS
3,0.87
8,SEGMENTADOS
10,0.8
15,SEGMENTADOS
17,0.58
22,SEGMENTADOS
24,0.6
29,SEGMENTADOS
31,0.63
36,SEGMENTADOS
38,0.67
43,SEGMENTADOS
45,0.63
50,SEGMENTADOS
52,0.83
57,SEGMENTADOS
59,0.53
64,SEGMENTADOS
66,0.8
71,SEGMENTADOS
73,0.7
43192.0,LINFOCITOS
3,0.13
8,LINFOCITOS
10,0.2
15,LINFOCITOS
17,0.42
22,LINFOCITOS
24,0.4
29,LINFOCITOS
31,0.37
36,LINFOCITOS
38,0.33
43,LINFOCITOS
45,0.37
50,LINFOCITOS
52,0.17
57,LINFOCITOS
59,0.47
64,LINFOCITOS
66,0.2
71,LINFOCITOS
73,0.3
43192.0,EOSINOFILOS
8,EOSINOFILOS
15,EOSINOFILOS
22,EOSINOFILOS
29,EOSINOFILOS
36,EOSINOFILOS
43,EOSINOFILOS
50,EOSINOFILOS
57,EOSINOFILOS
64,EOSINOFILOS
71,EOSINOFILOS
43192.0,MONOCITOS
8,MONOCITOS
15,MONOCITOS
22,MONOCITOS
29,MONOCITOS
36,MONOCITOS
43,MONOCITOS
50,MONOCITOS
57,MONOCITOS
64,MONOCITOS
71,MONOCITOS
43192.0,BASOFILOS
8,BASOFILOS
15,BASOFILOS
22,BASOFILOS
29,BASOFILOS
36,BASOFILOS
43,BASOFILOS
50,BASOFILOS
57,BASOFILOS
64,BASOFILOS
71,BASOFILOS
43192.0,CAYADOS
8,CAYADOS
15,CAYADOS
22,CAYADOS
29,CAYADOS
36,CAYADOS
43,CAYADOS
50,CAYADOS
57,CAYADOS
64,CAYADOS
71,CAYADOS
43192.0,SEDIMENTACION
4,mm
5,1HORA
8,SEDIMENTACION
11,mm
12,1HORA
15,SEDIMENTACION
18,mm
19,1HORA
22,SEDIMENTACION
25,mm
26,1HORA
29,SEDIMENTACION
32,mm
33,1HORA
36,SEDIMENTACION
39,mm
40,1HORA
43,SEDIMENTACION
46,mm
47,1HORA
50,SEDIMENTACION
53,mm
54,1HORA
57,SEDIMENTACION
60,mm
61,1HORA
64,SEDIMENTACION
67,mm
68,1HORA
71,SEDIMENTACION
74,mm
75,1HORA
5,VALIDADO:
6,TMD.NANCYHERRERASORIA
12,VALIDADO:
13,TMD.NANCYHERRERASORIA
19,VALIDADO:
20,TMD.NANCYHERRERASORIA
26,VALIDADO:
27,TMD.NANCYHERRERASORIA
33,VALIDADO:
34,TMD.NANCYHERRERASORIA
40,VALIDADO:
41,TMD.NANCYHERRERASORIA
47,VALIDADO:
48,TMD.NANCYHERRERASORIA
54,VALIDADO:
55,LCDA.DGUERRERO
61,VALIDADO:
62,LCDA.DGUERRERO
68,VALIDADO:
69,LCDA.DGUERRERO
75,VALIDADO:
76,LCDA.DGUERRERO
43192.0,43217.0
3,CLINICADEESPECIALIDADES
10,CLINICADEESPECIALIDADES
17,CLINICADEESPECIALIDADES
24,CLINICADEESPECIALIDADES
31,CLINICADEESPECIALIDADES
38,CLINICADEESPECIALIDADES
3,"MEDICAS""CONOCOTO"""
10,"MEDICAS""CONOCOTO"""
17,"MEDICAS""CONOCOTO"""
24,"MEDICAS""CONOCOTO"""
31,"MEDICAS""CONOCOTO"""
38,"MEDICAS""CONOCOTO"""
3,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
10,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
17,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
24,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
31,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
38,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
43192.0,LABORATORIOCLINICO
3,Telefono:0223452220987041006
8,LABORATORIOCLINICO
10,Telefono:0223452220987041006
15,LABORATORIOCLINICO
17,Telefono:0223452220987041006
22,LABORATORIOCLINICO
24,Telefono:0223452220987041006
29,LABORATORIOCLINICO
31,Telefono:0223452220987041006
36,LABORATORIOCLINICO
38,Telefono:0223452220987041006
43192.0,NOMBRE
2,LUISROSERO
4,FECHA
5,43217.0
8,NOMBRE
9,EDUARDOENCALADA
11,FECHA
12,43217.0
15,NOMBRE
16,JOHANAPAREDES
18,FECHA
19,43217.0
22,NOMBRE
23,MONICANIATO
25,FECHA
26,43217.0
29,NOMBRE
30,ALEJANDROTAMAYO
32,FECHA
33,43217.0
36,NOMBRE
37,MONICANIATO
39,FECHA
40,43217.0
43192.0,MUESTRA
3,SANGRE
4,MEDICO:
8,MUESTRA
10,SANGRE
11,MEDICO:
15,MUESTRA
17,SANGRE
18,MEDICO:
22,MUESTRA
24,SANGRE
25,MEDICO:
29,MUESTRA
31,SANGRE
32,MEDICO:
36,MUESTRA
38,SANGRE
39,MEDICO:
3,BIOMETRIA
10,BIOMETRIA
17,BIOMETRIA
24,BIOMETRIA
31,BIOMETRIA
38,BIOMETRIA
43192.0,HEMATOCRITO
3,"40,1%"
5,M:40-50%
6,H:45-55
8,HEMATOCRITO
10,"55,9%"
12,M:40-50%
13,H:45-55
15,HEMATOCRITO
17,"45,7%"
19,M:40-50%
20,H:45-55
22,HEMATOCRITO
24,"43,9%"
26,M:40-50%
27,H:45-55
29,HEMATOCRITO
31,"48,4%"
33,M:40-50%
34,H:45-55
36,HEMATOCRITO
38,"43,9%"
40,M:40-50%
41,H:45-55
43192.0,HEMOGLOBINA
3,"12,4"
5,M11-15%
6,H12-17
8,HEMOGLOBINA
10,"17,7"
12,M11-15%
13,H12-17
15,HEMOGLOBINA
17,"14,7"
19,M11-15%
20,H12-17
22,HEMOGLOBINA
24,"13,7"
26,M11-15%
27,H12-17
29,HEMOGLOBINA
31,"15,1"
33,M11-15%
34,H12-17
36,HEMOGLOBINA
38,"13,7"
40,M11-15%
41,H12-17
43192.0,HEMATIES
3,3820000.0
5,"M4,0-5,5"
6,"H4,5-6,0millones/mm3"
8,HEMATIES
10,5360000.0
12,"M4,0-5,5"
13,"H4,5-6,0millones/mm3"
15,HEMATIES
17,4780000.0
19,"M4,0-5,5"
20,"H4,5-6,0millones/mm3"
22,HEMATIES
24,4210000.0
26,"M4,0-5,5"
27,"H4,5-6,0millones/mm3"
29,HEMATIES
31,4800000.0
33,"M4,0-5,5"
34,"H4,5-6,0millones/mm3"
36,HEMATIES
38,4210000.0
40,"M4,0-5,5"
41,"H4,5-6,0millones/mm3"
43192.0,LEUCOCITOS
3,3600.0
5,4.000-10.000/mm3
8,LEUCOCITOS
10,11700.0
12,4.000-10.000/mm3
15,LEUCOCITOS
17,6600.0
19,4.000-10.000/mm3
22,LEUCOCITOS
24,4100.0
26,4.000-10.000/mm3
29,LEUCOCITOS
31,4700.0
33,4.000-10.000/mm3
36,LEUCOCITOS
38,4100.0
40,4.000-10.000/mm3
43192.0,PLAQUETAS
4,mm3
5,150.000-450.000/mm3
8,PLAQUETAS
11,mm3
12,150.000-450.000/mm3
15,PLAQUETAS
18,mm3
19,150.000-450.000/mm3
22,PLAQUETAS
25,mm3
26,150.000-450.000/mm3
29,PLAQUETAS
32,mm3
33,150.000-450.000/mm3
36,PLAQUETAS
39,mm3
40,150.000-450.000/mm3
43192.0,FORMULALEUCOCITARIA
8,FORMULALEUCOCITARIA
15,FORMULALEUCOCITARIA
22,FORMULALEUCOCITARIA
29,FORMULALEUCOCITARIA
36,FORMULALEUCOCITARIA
43192.0,SEGMENTADOS
3,0.81
8,SEGMENTADOS
10,0.71
15,SEGMENTADOS
17,0.69
22,SEGMENTADOS
24,0.69
29,SEGMENTADOS
31,0.7
36,SEGMENTADOS
38,0.69
43192.0,LINFOCITOS
3,0.19
8,LINFOCITOS
10,0.29
15,LINFOCITOS
17,0.31
22,LINFOCITOS
24,0.31
29,LINFOCITOS
31,0.3
36,LINFOCITOS
38,0.31
43192.0,EOSINOFILOS
8,EOSINOFILOS
15,EOSINOFILOS
22,EOSINOFILOS
29,EOSINOFILOS
36,EOSINOFILOS
43192.0,MONOCITOS
8,MONOCITOS
15,MONOCITOS
22,MONOCITOS
29,MONOCITOS
36,MONOCITOS
43192.0,BASOFILOS
8,BASOFILOS
15,BASOFILOS
22,BASOFILOS
29,BASOFILOS
36,BASOFILOS
43192.0,CAYADOS
8,CAYADOS
15,CAYADOS
22,CAYADOS
29,CAYADOS
36,CAYADOS
43192.0,SEDIMENTACION
4,mm
5,1HORA
8,SEDIMENTACION
11,mm
12,1HORA
15,SEDIMENTACION
18,mm
19,1HORA
22,SEDIMENTACION
25,mm
26,1HORA
29,SEDIMENTACION
32,mm
33,1HORA
36,SEDIMENTACION
39,mm
40,1HORA
5,VALIDADO:
6,TMD.NANCYHERRERASORIA
12,VALIDADO:
13,TMD.NANCYHERRERASORIA
19,VALIDADO:
20,TMD.NANCYHERRERASORIA
26,VALIDADO:
27,TMD.NANCYHERRERASORIA
33,VALIDADO:
34,TMD.NANCYHERRERASORIA
40,VALIDADO:
41,TMD.NANCYHERRERASORIA
43192.0,43218.0
3,CLINICADEESPECIALIDADES
10,CLINICADEESPECIALIDADES
17,CLINICADEESPECIALIDADES
24,CLINICADEESPECIALIDADES
31,CLINICADEESPECIALIDADES
3,"MEDICAS""CONOCOTO"""
10,"MEDICAS""CONOCOTO"""
17,"MEDICAS""CONOCOTO"""
24,"MEDICAS""CONOCOTO"""
31,"MEDICAS""CONOCOTO"""
3,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
10,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
17,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
24,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
31,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
43192.0,LABORATORIOCLINICO
3,Telefono:0223452220987041006
8,LABORATORIOCLINICO
10,Telefono:0223452220987041006
15,LABORATORIOCLINICO
17,Telefono:0223452220987041006
22,LABORATORIOCLINICO
24,Telefono:0223452220987041006
29,LABORATORIOCLINICO
31,Telefono:0223452220987041006
43192.0,NOMBRE
2,CARTAGENAVERONICA
4,FECHA
5,43218.0
8,NOMBRE
9,MARINJOSE
11,FECHA
12,43218.0
15,NOMBRE
16,ENCALADAJULIO
18,FECHA
19,43218.0
22,NOMBRE
23,BUSTILLOSALEX
25,FECHA
26,43218.0
29,NOMBRE
30,VALLEJOROSA
32,FECHA
33,43218.0
43192.0,MUESTRA
3,SANGRE
4,MEDICO:
8,MUESTRA
10,SANGRE
11,MEDICO:
15,MUESTRA
17,SANGRE
18,MEDICO:
22,MUESTRA
24,SANGRE
25,MEDICO:
29,MUESTRA
31,SANGRE
32,MEDICO:
3,BIOMETRIA
10,BIOMETRIA
17,BIOMETRIA
24,BIOMETRIA
31,BIOMETRIA
43192.0,HEMATOCRITO
3,"b""40,5%"""
5,M:40-50%
6,H:45-55
8,HEMATOCRITO
10,"b""52,9%"""
12,M:40-50%
13,H:45-55
15,HEMATOCRITO
17,"b""53,3%"""
19,M:40-50%
20,H:45-55
22,HEMATOCRITO
24,"b""50,6%"""
26,M:40-50%
27,H:45-55
29,HEMATOCRITO
31,"b""43,5%"""
33,M:40-50%
34,H:45-55
43192.0,HEMOGLOBINA
3,"12,5"
5,M11-15%
6,H12-17
8,HEMOGLOBINA
10,"16,9"
12,M11-15%
13,H12-17
15,HEMOGLOBINA
17,"16,4"
19,M11-15%
20,H12-17
22,HEMOGLOBINA
24,"15,7"
26,M11-15%
27,H12-17
29,HEMOGLOBINA
31,"15,2"
33,M11-15%
34,H12-17
43192.0,HEMATIES
3,4150000.0
5,"M4,0-5,5"
6,"H4,5-6,0millones/mm3"
8,HEMATIES
10,5230000.0
12,"M4,0-5,5"
13,"H4,5-6,0millones/mm3"
15,HEMATIES
17,5060000.0
19,"M4,0-5,5"
20,"H4,5-6,0millones/mm3"
22,HEMATIES
24,4940000.0
26,"M4,0-5,5"
27,"H4,5-6,0millones/mm3"
29,HEMATIES
31,4280000.0
33,"M4,0-5,5"
34,"H4,5-6,0millones/mm3"
43192.0,LEUCOCITOS
3,4600.0
5,4.000-10.000/mm3
8,LEUCOCITOS
10,6100.0
12,4.000-10.000/mm3
15,LEUCOCITOS
17,10200.0
19,4.000-10.000/mm3
22,LEUCOCITOS
24,8300.0
26,4.000-10.000/mm3
29,LEUCOCITOS
31,13800.0
33,4.000-10.000/mm3
43192.0,PLAQUETAS
4,mm3
5,150.000-450.000/mm3
8,PLAQUETAS
11,mm3
12,150.000-450.000/mm3
15,PLAQUETAS
18,mm3
19,150.000-450.000/mm3
22,PLAQUETAS
25,mm3
26,150.000-450.000/mm3
29,PLAQUETAS
32,mm3
33,150.000-450.000/mm3
43192.0,FORMULALEUCOCITARIA
8,FORMULALEUCOCITARIA
15,FORMULALEUCOCITARIA
22,FORMULALEUCOCITARIA
29,FORMULALEUCOCITARIA
43192.0,SEGMENTADOS
3,0.69
8,SEGMENTADOS
10,0.73
15,SEGMENTADOS
17,0.74
22,SEGMENTADOS
24,0.75
29,SEGMENTADOS
31,0.88
43192.0,LINFOCITOS
3,0.31
8,LINFOCITOS
10,0.27
15,LINFOCITOS
17,0.26
22,LINFOCITOS
24,0.25
29,LINFOCITOS
31,0.12
43192.0,EOSINOFILOS
8,EOSINOFILOS
15,EOSINOFILOS
22,EOSINOFILOS
29,EOSINOFILOS
43192.0,MONOCITOS
8,MONOCITOS
15,MONOCITOS
22,MONOCITOS
29,MONOCITOS
43192.0,BASOFILOS
8,BASOFILOS
15,BASOFILOS
22,BASOFILOS
29,BASOFILOS
43192.0,CAYADOS
8,CAYADOS
15,CAYADOS
22,CAYADOS
29,CAYADOS
43192.0,SEDIMENTACION
4,mm
5,1HORA
8,SEDIMENTACION
11,mm
12,1HORA
15,SEDIMENTACION
18,mm
19,1HORA
22,SEDIMENTACION
25,mm
26,1HORA
29,SEDIMENTACION
32,mm
33,1HORA
5,VALIDADO:
6,LCDA.DGUERRERO
12,VALIDADO:
13,LCDA.DGUERRERO
19,VALIDADO:
20,LCDA.DGUERRERO
26,VALIDADO:
27,LCDA.DGUERRERO
33,VALIDADO:
34,DGUERRERO
3,CLINICADEESPECIALIDADES
10,CLINICADEESPECIALIDADES
17,CLINICADEESPECIALIDADES
24,CLINICADEESPECIALIDADES
31,CLINICADEESPECIALIDADES
38,CLINICADEESPECIALIDADES
45,CLINICADEESPECIALIDADES
52,CLINICADEESPECIALIDADES
3,"MEDICAS""CONOCOTO"""
10,"MEDICAS""CONOCOTO"""
17,"MEDICAS""CONOCOTO"""
24,"MEDICAS""CONOCOTO"""
31,"MEDICAS""CONOCOTO"""
38,"MEDICAS""CONOCOTO"""
45,"MEDICAS""CONOCOTO"""
52,"MEDICAS""CONOCOTO"""
3,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
10,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
17,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
24,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
31,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
38,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
45,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
52,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
43192.0,LABORATORIOCLINICO
3,Telefono:0223452220987041006
8,LABORATORIOCLINICO
10,Telefono:0223452220987041006
15,LABORATORIOCLINICO
17,Telefono:0223452220987041006
22,LABORATORIOCLINICO
24,Telefono:0223452220987041006
29,LABORATORIOCLINICO
31,Telefono:0223452220987041006
36,LABORATORIOCLINICO
38,Telefono:0223452220987041006
43,LABORATORIOCLINICO
45,Telefono:0223452220987041006
50,LABORATORIOCLINICO
52,Telefono:0223452220987041006
43192.0,NOMBRE
2,EROKACARRE\xc3\x91O
4,FECHA
5,43220.0
8,NOMBRE
9,EDWINMORALES
11,FECHA
12,43220.0
15,NOMBRE
16,MARCIAROBALINO
18,FECHA
19,43220.0
22,NOMBRE
23,ELBAMOLINA
25,FECHA
26,43220.0
29,NOMBRE
30,BLANCALUGMA\xc3\x91A
32,FECHA
33,43220.0
36,NOMBRE
37,JAQUELINECASTELLANOS
39,FECHA
40,43220.0
43,NOMBRE
44,DANILOSANCHEZ
46,FECHA
47,43220.0
50,NOMBRE
51,JAQUELINECASTELLANOS
53,FECHA
54,43220.0
43192.0,MUESTRA
3,SANGRE
4,MEDICO:
8,MUESTRA
10,SANGRE
11,MEDICO:
15,MUESTRA
17,SANGRE
18,MEDICO:
22,MUESTRA
24,SANGRE
25,MEDICO:
29,MUESTRA
31,SANGRE
32,MEDICO:
36,MUESTRA
38,SANGRE
39,MEDICO:
43,MUESTRA
45,SANGRE
46,MEDICO:
50,MUESTRA
52,SANGRE
53,MEDICO:
3,BIOMETRIA
10,BIOMETRIA
17,BIOMETRIA
24,BIOMETRIA
31,BIOMETRIA
38,BIOMETRIA
45,BIOMETRIA
52,BIOMETRIA
43192.0,HEMATOCRITO
3,"35,3%"
5,M:40-50%
6,H:45-55
8,HEMATOCRITO
10,"44,2%"
12,M:40-50%
13,H:45-55
15,HEMATOCRITO
17,"33,7%"
19,M:40-50%
20,H:45-55
22,HEMATOCRITO
24,"49,2%"
26,M:40-50%
27,H:45-55
29,HEMATOCRITO
31,"44,5%"
33,M:40-50%
34,H:45-55
36,HEMATOCRITO
38,"51,6%"
40,M:40-50%
41,H:45-55
43,HEMATOCRITO
45,"50,4%"
47,M:40-50%
48,H:45-55
50,HEMATOCRITO
52,"51,6%"
54,M:40-50%
55,H:45-55
43192.0,HEMOGLOBINA
3,"10,6"
5,M11-15%
6,H12-17
8,HEMOGLOBINA
10,"13,7"
12,M11-15%
13,H12-17
15,HEMOGLOBINA
17,"11,1"
19,M11-15%
20,H12-17
22,HEMOGLOBINA
24,"15,1"
26,M11-15%
27,H12-17
29,HEMOGLOBINA
31,"14,1"
33,M11-15%
34,H12-17
36,HEMOGLOBINA
38,"15,8"
40,M11-15%
41,H12-17
43,HEMOGLOBINA
45,"16,2"
47,M11-15%
48,H12-17
50,HEMOGLOBINA
52,"15,8"
54,M11-15%
55,H12-17
43192.0,HEMATIES
3,3820000.0
5,"M4,0-5,5"
6,"H4,5-6,0millones/mm3"
8,HEMATIES
10,4330000.0
12,"M4,0-5,5"
13,"H4,5-6,0millones/mm3"
15,HEMATIES
17,3540000.0
19,"M4,0-5,5"
20,"H4,5-6,0millones/mm3"
22,HEMATIES
24,4720000.0
26,"M4,0-5,5"
27,"H4,5-6,0millones/mm3"
29,HEMATIES
31,4920000.0
33,"M4,0-5,5"
34,"H4,5-6,0millones/mm3"
36,HEMATIES
38,5270000.0
40,"M4,0-5,5"
41,"H4,5-6,0millones/mm3"
43,HEMATIES
45,5070000.0
47,"M4,0-5,5"
48,"H4,5-6,0millones/mm3"
50,HEMATIES
52,5270000.0
54,"M4,0-5,5"
55,"H4,5-6,0millones/mm3"
43192.0,LEUCOCITOS
3,8700.0
5,4.000-10.000/mm3
8,LEUCOCITOS
10,5100.0
12,4.000-10.000/mm3
15,LEUCOCITOS
17,24400.0
19,4.000-10.000/mm3
22,LEUCOCITOS
24,6300.0
26,4.000-10.000/mm3
29,LEUCOCITOS
31,4400.0
33,4.000-10.000/mm3
36,LEUCOCITOS
38,4600.0
40,4.000-10.000/mm3
43,LEUCOCITOS
45,4800.0
47,4.000-10.000/mm3
50,LEUCOCITOS
52,4600.0
54,4.000-10.000/mm3
43192.0,PLAQUETAS
4,mm3
5,150.000-450.000/mm3
8,PLAQUETAS
11,mm3
12,150.000-450.000/mm3
15,PLAQUETAS
18,mm3
19,150.000-450.000/mm3
22,PLAQUETAS
25,mm3
26,150.000-450.000/mm3
29,PLAQUETAS
32,mm3
33,150.000-450.000/mm3
36,PLAQUETAS
39,mm3
40,150.000-450.000/mm3
43,PLAQUETAS
46,mm3
47,150.000-450.000/mm3
50,PLAQUETAS
53,mm3
54,150.000-450.000/mm3
43192.0,FORMULALEUCOCITARIA
8,FORMULALEUCOCITARIA
15,FORMULALEUCOCITARIA
22,FORMULALEUCOCITARIA
29,FORMULALEUCOCITARIA
36,FORMULALEUCOCITARIA
43,FORMULALEUCOCITARIA
50,FORMULALEUCOCITARIA
43192.0,SEGMENTADOS
3,0.74
8,SEGMENTADOS
10,0.79
15,SEGMENTADOS
17,0.92
22,SEGMENTADOS
24,0.64
29,SEGMENTADOS
31,0.69
36,SEGMENTADOS
38,0.66
43,SEGMENTADOS
45,0.67
50,SEGMENTADOS
52,0.66
43192.0,LINFOCITOS
3,0.26
8,LINFOCITOS
10,0.21
15,LINFOCITOS
17,0.08
22,LINFOCITOS
24,0.36
29,LINFOCITOS
31,0.31
36,LINFOCITOS
38,0.34
43,LINFOCITOS
45,0.33
50,LINFOCITOS
52,0.34
43192.0,EOSINOFILOS
8,EOSINOFILOS
15,EOSINOFILOS
22,EOSINOFILOS
29,EOSINOFILOS
36,EOSINOFILOS
43,EOSINOFILOS
50,EOSINOFILOS
43192.0,MONOCITOS
8,MONOCITOS
15,MONOCITOS
22,MONOCITOS
29,MONOCITOS
36,MONOCITOS
43,MONOCITOS
50,MONOCITOS
43192.0,BASOFILOS
8,BASOFILOS
15,BASOFILOS
22,BASOFILOS
29,BASOFILOS
36,BASOFILOS
43,BASOFILOS
50,BASOFILOS
43192.0,CAYADOS
8,CAYADOS
15,CAYADOS
22,CAYADOS
29,CAYADOS
36,CAYADOS
43,CAYADOS
50,CAYADOS
16,CONTAGEDELEUCOCITOSCONFIRMADO
43192.0,SEDIMENTACION
4,mm
5,1HORA
8,SEDIMENTACION
11,mm
12,1HORA
15,SEDIMENTACION
18,mm
19,1HORA
22,SEDIMENTACION
25,mm
26,1HORA
29,SEDIMENTACION
32,mm
33,1HORA
36,SEDIMENTACION
39,mm
40,1HORA
43,SEDIMENTACION
46,mm
47,1HORA
50,SEDIMENTACION
53,mm
54,1HORA
5,VALIDADO:
6,TMD.NANCYHERRERASORIA
12,VALIDADO:
13,TMD.NANCYHERRERASORIA
19,VALIDADO:
20,TMD.NANCYHERRERASORIA
26,VALIDADO:
27,TMD.NANCYHERRERASORIA
33,VALIDADO:
34,TMD.NANCYHERRERASORIA
40,VALIDADO:
41,TMD.NANCYHERRERASORIA
47,VALIDADO:
48,TMD.NANCYHERRERASORIA
54,VALIDADO:
55,TMD.NANCYHERRERASORIA
